Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,attack_probability,anomaly_score,risk_score,priority,true_label
389,110,3,0,114,0,57,0,38.0,32.90896534,0,0,0.0,0.0,1036363.636,27272.72727,55.0,73.53910524,107,3,110,55.0,73.53910524,107,3,0,0.0,0.0,0,0,1,0,0,0,96,0,27272.72727,0.0,0,57,42.75,28.5,812.25,0,1,0,0,1,0,0,0,0,57.0,38.0,0.0,96,0,0,0,0,0,0,3,114,0,0,412,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.2066315e-06,-0.169356602916243,10.7,,0
443,100636722,14,14,996,4257,419,0,71.14285714,118.3468547,1430,0,304.0714286,511.383262,52.1976461,0.278228458,3727286.0,13600000.0,58400000,1,101000000,7741286.308,19100000.0,58500000,79,58800000,4520907.769,16200000.0,58500000,1,0,0,0,0,292,292,0.139114229,0.139114229,0,1430,181.137931,377.752633,142697.0517,0,0,0,1,0,0,0,0,1,187.6071429,71.14285714,304.0714286,292,0,0,0,0,0,0,14,996,14,4257,8192,360,7,20,210469.0,175025.8989,334231,86707,50100000.0,11800000.0,58400000,41800000,2.4828324e-07,-0.0067054475166831,39.7,,0
443,5357967,7,4,617,149,517,0,88.14285714,189.9889721,137,0,37.25,66.5601232,142.964673,2.053017497,535796.7,1530375.299,4889455,3,5357967,892994.5,2019248.911,5012414,3,383241,127747.0,107667.896,223130,10998,0,0,0,0,152,92,1.30646568,0.746551817,0,517,63.83333333,147.9876121,21900.33333,0,0,0,1,0,0,0,0,0,69.63636364,88.14285714,37.25,152,0,0,0,0,0,0,7,617,4,149,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,1.948745e-06,-0.1773384838955795,9.3,,0
21303,24,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,500000.0,83333.33333,24.0,0.0,24,24,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,41666.66667,41666.66667,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0.0,0.0,0,0,0.0,0.0,0,0,8.904792e-07,-0.1940523994215363,6.3,,0
80,83506134,8,6,327,11595,321,0,40.875,113.2070638,5792,0,1932.5,2181.008184,142.7679552,0.167652355,6423548.769,23100000.0,83400000,3,83400000,11900000.0,31500000.0,83400000,3,146510,29302.0,59317.45531,135066,46,0,0,0,0,252,200,0.095801346,0.071851009,0,5792,794.8,1621.70088,2629913.743,0,0,0,0,1,0,0,0,0,851.5714286,40.875,1932.5,252,0,0,0,0,0,0,8,327,6,11595,251,235,2,20,1994.0,0.0,1994,1994,83400000.0,0.0,83400000,83400000,0.999997,0.0815071620390879,95.4,,1
80,99763677,7,6,405,11595,405,0,57.85714286,153.0756116,4344,0,1932.5,1754.831473,120.2842594,0.130307948,8313639.75,28800000.0,99700000,1,99700000,16600000.0,40700000.0,99700000,1,60451,12090.2,18509.45863,42152,47,0,0,0,0,232,200,0.070165818,0.06014213,0,4344,857.1428571,1459.262609,2129447.363,0,0,0,0,1,0,0,0,0,923.0769231,57.85714286,1932.5,232,0,0,0,0,0,0,7,405,6,11595,251,235,1,32,6.0,0.0,6,6,99700000.0,0.0,99700000,99700000,0.99999845,0.0956082655584408,97.9,,1
80,4,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,64,0,500000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9999424,-0.2057092687753736,44.3,,1
53,254,2,2,68,158,34,34,34.0,0.0,79,79,79.0,0.0,889763.7795,15748.0315,84.66666667,103.9679438,202,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,40,40,7874.015748,7874.015748,34,79,52.0,24.64751509,607.5,0,0,0,0,0,0,0,0,1,65.0,34.0,79.0,40,0,0,0,0,0,0,2,68,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.0478818e-06,-0.2283621399871938,0.2,,0
50944,1,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0,0,0,64,0,2000000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,1026,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,3.800032e-06,-0.1636885476731617,11.8,,0
53,49014,2,2,70,102,35,35,35.0,0.0,51,51,51.0,0.0,3509.201453,81.60933611,16338.0,28254.95339,48964,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,64,40.80466805,40.80466805,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35.0,51.0,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,4.08062e-07,-0.230254678732615,0.0,,0
53,168,2,2,70,126,35,35,35.0,0.0,63,63,63.0,0.0,1166666.667,23809.52381,56.0,91.7986928,162,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,11904.7619,11904.7619,35,63,46.2,15.33623161,235.2,0,0,0,0,0,0,0,0,1,57.75,35.0,63.0,64,0,0,0,0,0,0,2,70,2,126,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,4.230492e-06,-0.2290746755056626,0.1,,0
53,54342,1,1,44,72,44,44,44.0,0.0,72,72,72.0,0.0,2134.628832,36.80394538,54342.0,0.0,54342,54342,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,18.40197269,18.40197269,44,72,53.33333333,16.16580754,261.3333333,0,0,0,0,0,0,0,0,1,80.0,44.0,72.0,20,0,0,0,0,0,0,1,44,1,72,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.2191362e-06,-0.227743197419655,0.3,,0
53,919,2,2,80,200,40,40,40.0,0.0,100,100,100.0,0.0,304678.9989,4352.557127,306.3333333,486.0960125,867,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,2176.278564,2176.278564,40,100,64.0,32.86335345,1080.0,0,0,0,0,0,0,0,0,1,80.0,40.0,100.0,40,0,0,0,0,0,0,2,80,2,200,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,1.1628986e-06,-0.2305766599968776,0.0,P1,0
443,298857,7,5,376,3508,201,0,53.71428571,78.68653906,1460,0,701.6,731.5646246,12996.18212,40.15298286,27168.81818,36562.16125,85658,38,298857,49809.5,39301.69517,92144,2407,105964,26491.0,48767.89469,99518,48,0,0,0,0,152,112,23.42257334,16.73040953,0,1460,298.7692308,539.9757948,291573.859,0,0,0,1,0,0,0,0,0,323.6666667,53.71428571,701.6,152,0,0,0,0,0,0,7,376,5,3508,8192,60,6,20,0.0,0.0,0,0,0.0,0.0,0,0,4.0883677e-07,-0.1660280639790154,11.3,,0
80,125,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16000.0,125.0,0.0,125,125,125,125.0,0.0,125,125,0,0.0,0.0,0,0,0,0,0,0,40,0,16000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,253,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2.9677385e-05,-0.2210072915296674,1.5,,0
443,60849614,14,14,2102,4154,1725,0,150.1428571,456.8067858,1601,0,296.7142857,585.9827286,102.8108412,0.460150824,2253689.407,4220157.812,10000000,90,60800000,4680739.538,5164817.306,10100000,341,60800000,4677149.692,5176182.029,10100000,250,0,0,0,0,292,364,0.230075412,0.230075412,0,1725,215.7241379,513.225368,263400.2783,0,0,0,1,0,0,0,0,1,223.4285714,150.1428571,296.7142857,292,0,0,0,0,0,0,14,2102,14,4154,8192,123,13,20,73334.66667,64549.0613,205058,46138,10000000.0,5482.726673,10000000,9991266,1.8781876e-07,-0.103866198498809,22.4,,0
53,30823,4,4,168,568,42,42,42.0,0.0,142,142,142.0,0.0,23878.27272,259.5464426,4403.285714,11525.81794,30541,1,30547,10182.33333,17631.12252,30541,3,97,32.33333333,27.15388247,49,1,0,0,0,0,104,128,129.7732213,129.7732213,42,142,86.44444444,52.70462767,2777.777778,0,0,0,0,0,0,0,0,1,97.25,42.0,142.0,104,0,0,0,0,0,0,4,168,4,568,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,4.794358e-06,-0.2140448833810509,2.8,,0
80,206,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,9708.737864,206.0,0.0,206,206,206,206.0,0.0,206,206,0,0.0,0.0,0,0,0,0,0,0,64,0,9708.737864,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.97905546,-0.2207094981806511,40.8,,1
80,47035879,24,24,879,19824,455,0,36.625,107.2160811,1460,0,826.0,711.3761923,440.1533561,1.020497565,1000763.383,2907212.398,10000000,1,41100000,1786788.739,3862631.953,10000000,1,47000000,2044369.261,3936770.778,10000000,1,0,0,0,0,500,492,0.510248783,0.510248783,0,1460,422.5102041,638.4106281,407568.1301,0,0,0,1,0,0,0,0,1,431.3125,36.625,826.0,500,0,0,0,0,0,0,24,879,24,19824,29200,31,23,20,271738.5,513321.6727,1041721,14990,10000000.0,4494.430655,10000000,9998417,1.850395e-06,-0.0734519595255665,27.8,,0
80,178700,3,6,345,11595,345,0,115.0,199.1858429,5792,0,1932.5,2181.008184,66815.89256,50.36373811,22337.5,57932.35031,165278,5,13020,6510.0,9199.459223,13015,5,178644,35728.8,72638.25085,165278,44,0,0,0,0,104,200,16.7879127,33.57582541,0,5792,1194.0,1887.207991,3561554.0,0,0,0,1,0,0,0,0,2,1326.666667,115.0,1932.5,104,0,0,0,0,0,0,3,345,6,11595,29200,235,1,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9999701,-0.0341445941707915,74.8,,1
53357,4,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,500000.0,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,250000.0,250000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,116,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,2.823249e-06,-0.1678278474334165,11.0,,0
80,12773,2,2,12,0,6,6,6.0,0.0,0,0,0.0,0.0,939.4817193,313.1605731,4257.666667,7106.359429,12462,25,311,311.0,0.0,311,311,12748,12748.0,0.0,12748,12748,0,0,0,0,40,64,156.5802865,156.5802865,0,6,3.6,3.286335345,10.8,1,0,0,0,0,0,0,0,1,4.5,6.0,0.0,40,0,0,0,0,0,0,2,12,2,0,0,235,1,20,0.0,0.0,0,0,0.0,0.0,0,0,0.9999682,-0.2020115288310023,44.9,,1
80,3003625,3,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.998793125,1501812.5,710169.2607,2003978,999647,3003625,1501812.5,710169.2607,2003978,999647,0,0.0,0.0,0,0,0,0,0,0,120,0,0.998793125,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,120,0,0,0,0,0,0,3,0,0,0,29200,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,0.99898463,-0.1609747713176161,52.2,,1
80,63111889,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.03168975,63100000.0,0.0,63100000,63100000,63100000,63100000.0,0.0,63100000,63100000,0,0.0,0.0,0,0,0,0,0,0,64,0,0.03168975,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,63100000.0,0.0,63100000,63100000,0.99917275,-0.0153649718477331,78.1,,1
53,386,2,2,68,276,34,34,34.0,0.0,138,138,138.0,0.0,891191.7098,10362.6943,128.6666667,181.15279,336,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,64,64,5181.34715,5181.34715,34,138,75.6,56.96314598,3244.8,0,0,0,0,0,0,0,0,1,94.5,34.0,138.0,64,0,0,0,0,0,0,2,68,2,276,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.5262814e-06,-0.224069027391193,1.0,,0
80,84439707,8,7,364,11595,364,0,45.5,128.6934342,5792,0,1656.428571,2118.227235,141.6276823,0.177641545,6031407.643,22500000.0,84300000,1,84300000,12000000.0,31800000.0,84300000,1,171018,28503.0,63263.15842,157217,48,0,0,0,0,264,232,0.094742157,0.082899388,0,5792,747.4375,1577.37123,2488099.996,0,0,0,0,1,0,0,0,0,797.2666667,45.5,1656.428571,264,0,0,0,0,0,0,8,364,7,11595,274,235,1,32,1016.0,0.0,1016,1016,84300000.0,0.0,84300000,84300000,0.99999857,0.0807682482350299,95.3,,1
53427,15,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,133333.3333,15.0,0.0,15,15,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,66666.66667,66666.66667,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,391,65535,0,32,0.0,0.0,0,0,0.0,0.0,0,0,8.4123e-06,-0.1686843630264416,10.9,,0
43380,4,2,0,31,0,31,0,15.5,21.92031022,0,0,0.0,0.0,7750000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,1,0,0,0,64,0,500000.0,0.0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31.0,15.5,0.0,64,0,0,0,0,0,0,2,31,0,0,1605,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,6.0135724e-05,-0.1573533429330358,12.9,,0
56132,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,362,32832,0,32,0.0,0.0,0,0,0.0,0.0,0,0,7.826577e-06,-0.1173438811714525,20.0,,0
443,392492,9,8,520,4190,192,0,57.77777778,78.24125794,1430,0,523.75,636.2449551,12000.24459,43.31298472,24530.75,33242.52108,105730,1,392492,49061.5,40222.52366,105730,3,278485,39783.57143,59662.1944,142798,1,0,0,0,0,192,172,22.93040368,20.38258105,0,1430,261.6666667,477.4154683,227925.5294,0,0,0,1,0,0,0,0,0,277.0588235,57.77777778,523.75,192,0,0,0,0,0,0,9,520,8,4190,8192,351,8,20,0.0,0.0,0,0,0.0,0.0,0,0,3.0441655e-07,-0.1692540626949555,10.8,,0
53,31051,4,2,168,162,42,42,42.0,0.0,81,81,81.0,0.0,10627.67705,193.2304918,6210.2,10841.22427,25038,1,25045,8348.333333,14453.67532,25038,3,1,1.0,0.0,1,1,0,0,0,0,104,40,128.8203278,64.41016392,42,81,53.14285714,19.03005142,362.1428571,0,0,0,0,0,0,0,0,0,62.0,42.0,81.0,104,0,0,0,0,0,0,4,168,2,162,-1,-1,3,20,0.0,0.0,0,0,0.0,0.0,0,0,5.574664e-06,-0.2190703774423089,1.9,,0
53,24294,2,2,80,206,40,40,40.0,0.0,103,103,103.0,0.0,11772.4541,164.6497077,8098.0,13981.13304,24242,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,40,40,82.32485387,82.32485387,40,103,65.2,34.50652112,1190.7,0,0,0,0,0,0,0,0,1,81.5,40.0,103.0,40,0,0,0,0,0,0,2,80,2,206,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,8.4975386e-07,-0.231259102205515,0.0,,0
53,193791,1,1,51,102,51,51,51.0,0.0,102,102,102.0,0.0,789.5103488,10.32039672,193791.0,0.0,193791,193791,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,5.160198358,5.160198358,51,102,68.0,29.44486373,867.0,0,0,0,0,0,0,0,0,1,102.0,51.0,102.0,20,0,0,0,0,0,0,1,51,1,102,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,1.7179915e-06,-0.2226552888456455,1.2,,0
60364,63,1,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,63492.06349,21.0,32.07802986,58,1,0,0.0,0.0,0,0,5,2.5,2.121320344,4,1,0,0,0,0,32,60,15873.01587,47619.04762,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,3,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,3,0,1073,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,2.9745098e-07,-0.1864959205426473,7.7,,0
80,6060343,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,1.980085946,0.660028649,2020114.333,3404269.489,5950516,70,6060343,3030171.5,4129990.799,5950516,109827,0,0.0,0.0,0,0,0,0,0,0,72,32,0.495021486,0.165007162,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0.0,0.0,0,0,0.0,0.0,0,0,4.1729595e-06,-0.1696212055333829,10.7,,0
80,5933925,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.022270251,0.674090084,1977975.0,3394140.851,5897134,47,5933925,2966962.5,4143888.275,5897134,36791,0,0.0,0.0,0,0,0,0,0,0,72,32,0.505567563,0.168522521,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,42780,2,20,0.0,0.0,0,0,0.0,0.0,0,0,3.7592717e-06,-0.1683721440374838,10.9,,0
53,23631,1,1,47,175,47,47,47.0,0.0,175,175,175.0,0.0,9394.439507,84.63459016,23631.0,0.0,23631,23631,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,32,42.31729508,42.31729508,47,175,89.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,134.5,47.0,175.0,20,0,0,0,0,0,0,1,47,1,175,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,6.79977e-07,-0.2217619078967109,1.4,,0
443,115615,15,10,705,7896,469,0,47.0,122.660973,1413,0,789.6,686.9786023,74393.46106,216.2349176,4817.291667,12208.22451,36455,1,115615,8258.214286,15569.78111,37630,1,76044,8449.333333,16151.90509,37081,2,0,0,0,0,492,328,129.7409506,86.49396705,0,1413,330.8076923,561.4494114,315225.4415,0,0,0,1,0,0,0,0,0,344.04,47.0,789.6,492,0,0,0,0,0,0,15,705,10,7896,65535,349,5,32,0.0,0.0,0,0,0.0,0.0,0,0,3.158053e-07,-0.1374816686834619,16.4,,0
80,67306535,8,5,315,11595,309,0,39.375,108.9651812,8688,0,2319.0,3774.237539,176.951614,0.193146178,5608877.917,19400000.0,67200000,1,67200000,9596015.429,25400000.0,67200000,1,148402,37100.5,64983.12608,134076,85,0,0,0,0,252,168,0.118859187,0.074286992,0,8688,850.7142857,2383.142574,5679368.527,0,0,0,0,1,0,0,0,0,916.1538462,39.375,2319.0,252,0,0,0,0,0,0,8,315,5,11595,251,235,2,20,997.0,0.0,997,997,67200000.0,0.0,67200000,67200000,0.9999968,0.0695245343200576,93.3,,1
53,79717486,2,2,106,278,56,50,53.0,4.242640687,167,111,139.0,39.59797975,4.817010913,0.050177197,26600000.0,45900000.0,79600000,396,79600000,79600000.0,0.0,79600000,79600000,79700000,79700000.0,0.0,79700000,79700000,0,0,0,0,40,52,0.025088599,0.025088599,50,167,86.8,51.65946186,2668.7,0,0,0,0,0,0,0,0,1,108.5,53.0,139.0,40,0,0,0,0,0,0,2,106,2,278,-1,-1,1,20,396.0,0.0,396,396,79600000.0,0.0,79600000,79600000,7.715795e-05,0.0326877197437524,46.7,,0
80,98428626,10,6,337,11595,331,0,33.7,104.4775893,4344,0,1932.5,1754.831473,121.2248965,0.162554337,6561908.4,25400000.0,98400000,0,98400000,10900000.0,32800000.0,98400000,0,47516,9503.2,15257.24094,35178,48,0,0,0,0,316,200,0.10159646,0.060957876,0,4344,701.8823529,1358.750386,1846202.61,0,0,0,0,1,0,0,0,0,745.75,33.7,1932.5,316,0,0,0,0,0,0,10,337,6,11595,251,235,2,20,1864.0,0.0,1864,1864,98400000.0,0.0,98400000,98400000,0.99999595,0.0884987481428716,96.7,,1
53,73893,2,2,62,318,31,31,31.0,0.0,159,159,159.0,0.0,5142.571015,54.13232647,24631.0,42649.1532,73878,4,4,4.0,0.0,4,4,11,11.0,0.0,11,11,0,0,0,0,64,64,27.06616324,27.06616324,31,159,82.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,102.75,31.0,159.0,64,0,0,0,0,0,0,2,62,2,318,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.258325e-06,-0.2247407886871087,0.9,,0
53,158,2,2,76,154,38,38,38.0,0.0,77,77,77.0,0.0,1455696.203,25316.4557,52.66666667,86.02519011,152,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,64,64,12658.22785,12658.22785,38,77,53.6,21.36117974,456.3,0,0,0,0,0,0,0,0,1,67.0,38.0,77.0,64,0,0,0,0,0,0,2,76,2,154,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,6.9824237e-06,-0.2261831671074448,0.6,,0
80,16,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,125000.0,16.0,0.0,16,16,16,16.0,0.0,16,16,0,0.0,0.0,0,0,0,0,0,0,64,0,125000.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,274,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,0.9992231,-0.217107130308594,42.2,,1
80,115559565,72,61,333,107386,322,0,4.625,37.93153116,5720,0,1760.42623,1349.800337,932.1513109,1.150921605,875451.25,2791076.219,10000000,1,116000000,1627599.507,3664336.0,10000000,1,110000000,1841464.333,3913323.465,10000000,47,0,0,0,0,2116,1364,0.623055305,0.5278663,0,5720,803.8731343,1262.156148,1593038.142,0,0,0,1,0,0,0,0,0,809.9172932,4.625,1760.42623,2116,0,0,0,0,0,0,72,333,61,107386,8192,119,12,20,62144.54545,105537.8446,379915,21976,9982317.364,65162.97097,10000000,9786576,8.9639925e-06,0.0465441814739313,49.2,,0
80,820692,3,4,435,871,429,0,145.0,245.9695103,859,0,217.75,427.5093566,1591.339991,8.529387395,136782.0,307882.7858,764615,4,797000,398500.0,517764.7984,764615,32385,788382,262794.0,454678.1466,787811,4,0,0,0,0,72,92,3.655451741,4.873935654,0,859,163.25,318.2149992,101260.7857,0,0,0,1,0,0,0,0,1,186.5714286,145.0,217.75,72,0,0,0,0,0,0,3,435,4,871,8192,31,2,20,0.0,0.0,0,0,0.0,0.0,0,0,4.011655e-07,-0.1771024719955494,9.4,,0
53,49342,2,2,86,220,43,43,43.0,0.0,110,110,110.0,0.0,6201.61323,81.06683961,16447.33333,28482.42085,49336,2,2,2.0,0.0,2,2,4,4.0,0.0,4,4,0,0,0,0,64,64,40.5334198,40.5334198,43,110,69.8,36.69741135,1346.7,0,0,0,0,0,0,0,0,1,87.25,43.0,110.0,64,0,0,0,0,0,0,2,86,2,220,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,2.171048e-06,-0.2305650924073331,0.0,,0
80,84020150,5,7,313,11595,301,0,62.6,133.3034133,4344,0,1656.428571,1760.597234,141.7279069,0.142822882,7638195.455,25300000.0,83800000,42,83900000,21000000.0,41900000.0,83800000,9990,84000000,14000000.0,34200000.0,83800000,47,0,0,0,0,144,232,0.059509534,0.083313348,0,4344,916.4615385,1499.346836,2248040.936,1,0,0,0,0,0,0,0,1,992.8333333,62.6,1656.428571,144,0,0,0,0,0,0,5,313,7,11595,0,235,2,20,11042.0,0.0,11042,11042,83800000.0,0.0,83800000,83800000,0.9999949,0.1166311039946017,100.0,,1
51474,26,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76923.07692,26.0,0.0,26,26,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,38461.53846,38461.53846,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,20,0,0,0,0,0,0,1,0,1,0,159,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,3.4792467e-06,-0.1986673159639463,5.5,,0
53,201,2,2,96,180,48,48,48.0,0.0,90,90,90.0,0.0,1373134.328,19900.49751,67.0,110.8512517,195,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,40,40,9950.248756,9950.248756,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81.0,48.0,90.0,40,0,0,0,0,0,0,2,96,2,180,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,9.038581e-07,-0.2263956059963808,0.6,,0
80,5959640,3,1,12,0,6,0,4.0,3.464101615,0,0,0.0,0.0,2.013544442,0.671181481,1986546.667,3397178.191,5909163,129,5959640,2979820.0,4142716.599,5909163,50477,0,0.0,0.0,0,0,0,0,0,0,72,32,0.503386111,0.16779537,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3.0,4.0,0.0,72,0,0,0,0,0,0,3,12,1,0,8192,26883,2,20,0.0,0.0,0,0,0.0,0.0,0,0,6.602656e-06,-0.1742823437867574,9.9,,0
